Day,Hour,Minute,DHI,DNI,WS,RH,T,TARGET
905.0,18.0,0.0,61.0,589.0,3.4,46.55,20.0,20.36051325
906.0,18.0,0.0,62.0,588.0,2.9,29.3,24.0,20.35961802
907.0,18.0,0.0,73.0,544.0,1.6,22.63,26.0,20.3591704
908.0,18.0,0.0,8.0,0.0,1.1,31.48,24.0,0.750584996
909.0,18.0,0.0,105.0,112.0,4.9,45.24,20.0,12.66667875
910.0,18.0,0.0,60.0,594.0,3.0,36.23,20.0,20.4543405
911.0,18.0,0.0,54.0,650.0,2.3,23.73,24.0,21.20402614
912.0,18.0,0.0,104.0,53.0,1.6,35.64,23.0,11.07125039
913.0,18.0,0.0,6.0,0.0,0.8,33.63,25.0,0.5629325589999999
914.0,18.0,0.0,4.0,0.0,2.3,39.84,23.0,0.3752966239999999
915.0,18.0,0.0,90.0,406.0,0.8,30.03,27.0,18.48254598
916.0,18.0,0.0,8.0,0.0,1.8,40.01,24.0,0.750584996
917.0,18.0,0.0,101.0,56.0,1.9,36.1,24.0,10.88348244
918.0,18.0,0.0,71.0,511.0,0.4,43.74,24.0,19.23374052
919.0,18.0,0.0,34.0,0.0,1.2,30.56,26.0,3.1899161
920.0,18.0,0.0,6.0,0.0,3.1,54.64,21.0,0.562957312
921.0,18.0,0.0,48.0,0.0,3.0,63.83,21.0,4.503658494
922.0,18.0,0.0,92.0,19.0,1.6,79.28,17.0,9.007713036
923.0,18.0,0.0,55.0,592.0,1.5,53.26,21.0,19.42202726
924.0,18.0,0.0,3.0,0.0,2.6,56.13,22.0,0.281475562
925.0,18.0,0.0,18.0,0.0,1.7,66.82,20.0,1.6888905
926.0,18.0,0.0,29.0,0.0,1.2,44.33,24.0,2.720870611
927.0,18.0,0.0,50.0,0.0,5.5,57.28,20.0,4.6913625
928.0,18.0,0.0,98.0,85.0,4.0,52.82,23.0,11.16507455
929.0,18.0,0.0,3.0,0.0,3.8,53.14,23.0,0.281472468
930.0,18.0,0.0,89.0,27.0,2.8,53.0,23.0,9.007118964
931.0,18.0,0.0,38.0,0.0,4.1,80.97,19.0,3.565474692
932.0,18.0,0.0,92.0,202.0,1.2,49.59,24.0,13.22906055
933.0,18.0,0.0,67.0,481.0,3.4,36.95,25.0,17.07562095
934.0,18.0,0.0,79.0,394.0,2.6,40.52,26.0,16.13722262
935.0,18.0,0.0,3.0,0.0,1.0,59.09,23.0,0.281472468
936.0,18.0,0.0,69.0,0.0,1.4,88.36,19.0,6.474151415
937.0,18.0,0.0,48.0,0.0,3.4,70.42,22.0,4.503608988
938.0,18.0,0.0,30.0,0.0,1.5,61.57,21.0,2.814786559
939.0,18.0,0.0,6.0,0.0,1.4,71.6,20.0,0.5629635000000001
940.0,18.0,0.0,2.0,0.0,0.8,70.56,20.0,0.1876545
941.0,18.0,0.0,82.0,234.0,1.2,51.91,22.0,12.57257509
942.0,18.0,0.0,49.0,593.0,1.6,33.68,21.0,16.607240700000002
943.0,18.0,0.0,82.0,308.0,3.2,51.04,21.0,13.88628036
944.0,18.0,0.0,80.0,306.0,1.9,67.9,18.0,13.51142104
945.0,18.0,0.0,39.0,0.0,0.5,48.73,23.0,3.659142079
946.0,18.0,0.0,82.0,146.0,1.5,61.79,20.0,10.508652
947.0,18.0,0.0,86.0,158.0,1.7,67.93,19.0,11.0717372
948.0,18.0,0.0,2.0,0.0,1.4,94.42,14.0,0.1876668769999999
949.0,18.0,0.0,43.0,0.0,0.5,80.78,17.0,4.034704797
950.0,18.0,0.0,62.0,365.0,2.0,69.9,18.0,12.38546928
951.0,18.0,0.0,42.0,0.0,3.6,85.68,15.0,3.940961089
952.0,18.0,0.0,55.0,418.0,0.9,63.45,20.0,12.385197
953.0,18.0,0.0,54.0,395.0,1.1,61.38,19.0,11.72853517
954.0,18.0,0.0,52.0,407.0,1.0,58.41,20.0,11.634579
955.0,18.0,0.0,46.0,0.0,0.8,64.46,21.0,4.316006057
956.0,18.0,0.0,61.0,24.0,5.5,63.59,18.0,6.098905329
957.0,18.0,0.0,58.0,34.0,0.9,59.42,18.0,6.005076016
958.0,18.0,0.0,20.0,0.0,0.4,46.86,21.0,1.876524373
959.0,18.0,0.0,47.0,388.0,0.9,44.51,23.0,10.13300883
960.0,18.0,0.0,2.0,0.0,0.4,37.99,24.0,0.187646249
961.0,18.0,0.0,22.0,0.0,0.9,47.21,21.0,2.06417681
962.0,18.0,0.0,4.0,0.0,1.0,46.72,20.0,0.375309
963.0,18.0,0.0,24.0,0.0,2.7,53.17,20.0,2.251854
964.0,18.0,0.0,3.0,0.0,0.5,49.23,21.0,0.281478656
965.0,18.0,0.0,43.0,6.0,1.8,65.31,18.0,4.128489761
966.0,18.0,0.0,42.0,316.0,1.0,45.83,21.0,7.599923709
967.0,18.0,0.0,23.0,0.0,0.8,38.0,23.0,2.157955585
968.0,18.0,0.0,42.0,221.0,1.5,46.36,20.0,6.28642575
969.0,18.0,0.0,36.0,303.0,1.2,46.26,20.0,6.47408025
970.0,18.0,0.0,41.0,145.0,1.0,44.58,21.0,5.254268243
971.0,18.0,0.0,38.0,90.0,2.8,53.67,20.0,4.40988075
972.0,18.0,0.0,11.0,0.0,1.3,73.59,17.0,1.032133785
973.0,18.0,0.0,31.0,110.0,1.0,54.8,19.0,3.846959536
974.0,18.0,0.0,30.0,151.0,1.3,45.3,20.0,4.03457175
975.0,18.0,0.0,29.0,204.0,1.3,34.6,23.0,4.222087014
976.0,18.0,0.0,14.0,27.0,2.9,40.25,20.0,1.501236
977.0,18.0,0.0,11.0,24.0,2.2,60.76,14.0,1.219834697
978.0,18.0,0.0,17.0,61.0,1.7,46.71,17.0,1.970437227
979.0,18.0,0.0,18.0,0.0,1.0,47.01,19.0,1.688909065
980.0,18.0,0.0,19.0,55.0,1.2,57.59,18.0,2.064244881
981.0,18.0,0.0,13.0,0.0,0.3,55.01,20.0,1.21975425
982.0,18.0,0.0,12.0,0.0,0.7,62.49,20.0,1.125927
983.0,18.0,0.0,0.0,0.0,2.7,79.93,17.0,0.0
984.0,18.0,0.0,0.0,0.0,0.6,43.42,22.0,0.0
985.0,18.0,0.0,15.0,0.0,0.8,46.91,20.0,1.40740875
986.0,18.0,0.0,2.0,0.0,1.2,46.03,19.0,0.187656563
987.0,18.0,0.0,0.0,0.0,1.1,40.92,17.0,0.0
988.0,18.0,0.0,0.0,0.0,1.0,53.88,14.0,0.0
989.0,18.0,0.0,0.0,0.0,1.3,66.27,14.0,0.0
990.0,18.0,0.0,0.0,0.0,1.4,38.28,17.0,0.0
991.0,18.0,0.0,0.0,0.0,1.2,45.08,15.0,0.0
992.0,18.0,0.0,0.0,0.0,2.7,41.57,16.0,0.0
993.0,18.0,0.0,0.0,0.0,5.4,26.26,19.0,0.0
994.0,18.0,0.0,0.0,0.0,0.7,53.3,16.0,0.0
995.0,18.0,0.0,0.0,0.0,2.8,100.0,8.0,0.0
996.0,18.0,0.0,0.0,0.0,1.9,83.88,8.0,0.0
997.0,18.0,0.0,0.0,0.0,1.3,74.45,6.0,0.0
998.0,18.0,0.0,0.0,0.0,1.2,72.44,9.0,0.0
999.0,18.0,0.0,0.0,0.0,1.1,95.56,8.0,0.0
1000.0,18.0,0.0,0.0,0.0,1.9,82.08,9.0,0.0
1001.0,18.0,0.0,0.0,0.0,0.0,73.59,11.0,0.0
1002.0,18.0,0.0,0.0,0.0,1.2,76.33,10.0,0.0
1003.0,18.0,0.0,0.0,0.0,1.0,67.17,10.0,0.0
1004.0,18.0,0.0,0.0,0.0,2.0,90.63,6.0,0.0
1005.0,18.0,0.0,0.0,0.0,3.6,67.16,8.0,0.0
1006.0,18.0,0.0,0.0,0.0,2.6,78.35,13.0,0.0
1007.0,18.0,0.0,0.0,0.0,2.6,75.31,13.0,0.0
1008.0,18.0,0.0,0.0,0.0,4.6,44.93,7.0,0.0
1009.0,18.0,0.0,0.0,0.0,1.0,38.88,13.0,0.0
1010.0,18.0,0.0,0.0,0.0,3.5,54.3,10.0,0.0
1011.0,18.0,0.0,0.0,0.0,0.1,80.36,-1.0,0.0
1012.0,18.0,0.0,0.0,0.0,1.8,54.83,6.0,0.0
1013.0,18.0,0.0,0.0,0.0,0.4,47.57,10.0,0.0
1014.0,18.0,0.0,0.0,0.0,1.0,51.34,11.0,0.0
1015.0,18.0,0.0,0.0,0.0,0.2,50.65,9.0,0.0
1016.0,18.0,0.0,0.0,0.0,1.5,45.12,2.0,0.0
1017.0,18.0,0.0,0.0,0.0,1.2,42.14,8.0,0.0
1018.0,18.0,0.0,0.0,0.0,1.4,35.82,9.0,0.0
1019.0,18.0,0.0,0.0,0.0,0.9,32.35,11.0,0.0
1020.0,18.0,0.0,0.0,0.0,2.3,35.83,12.0,0.0
1021.0,18.0,0.0,0.0,0.0,2.7,45.23,13.0,0.0
1022.0,18.0,0.0,0.0,0.0,1.8,50.43,11.0,0.0
1023.0,18.0,0.0,0.0,0.0,1.0,46.48,1.0,0.0
1024.0,18.0,0.0,0.0,0.0,1.9,47.52,8.0,0.0
1025.0,18.0,0.0,0.0,0.0,0.8,58.24,4.0,0.0
1026.0,18.0,0.0,0.0,0.0,1.0,52.08,7.0,0.0
1027.0,18.0,0.0,0.0,0.0,3.1,36.41,11.0,0.0
1028.0,18.0,0.0,0.0,0.0,3.5,62.47,-1.0,0.0
1029.0,18.0,0.0,0.0,0.0,0.4,53.21,1.0,0.0
1030.0,18.0,0.0,0.0,0.0,1.2,71.04,5.0,0.0
1031.0,18.0,0.0,0.0,0.0,2.0,63.2,7.0,0.0
1032.0,18.0,0.0,0.0,0.0,2.8,71.32,0.0,0.0
1033.0,18.0,0.0,0.0,0.0,2.2,44.44,6.0,0.0
1034.0,18.0,0.0,0.0,0.0,1.9,50.0,8.0,0.0
1035.0,18.0,0.0,0.0,0.0,0.4,76.9,4.0,0.0
1036.0,18.0,0.0,0.0,0.0,1.0,63.66,6.0,0.0
1037.0,18.0,0.0,0.0,0.0,4.0,53.25,8.0,0.0
1038.0,18.0,0.0,0.0,0.0,0.5,70.98,4.0,0.0
1039.0,18.0,0.0,0.0,0.0,0.5,83.54,2.0,0.0
1040.0,18.0,0.0,0.0,0.0,2.4,82.79,-1.0,0.0
1041.0,18.0,0.0,0.0,0.0,0.8,56.48,3.0,0.0
1042.0,18.0,0.0,0.0,0.0,0.2,64.75,1.0,0.0
1043.0,18.0,0.0,0.0,0.0,0.4,65.1,5.0,0.0
1044.0,18.0,0.0,0.0,0.0,1.2,60.84,4.0,0.0
1045.0,18.0,0.0,0.0,0.0,1.5,50.43,4.0,0.0
1046.0,18.0,0.0,0.0,0.0,0.3,46.87,8.0,0.0
1047.0,18.0,0.0,0.0,0.0,1.4,47.85,6.0,0.0
1048.0,18.0,0.0,0.0,0.0,0.9,53.08,4.0,0.0
1049.0,18.0,0.0,0.0,0.0,2.9,65.44,8.0,0.0
1050.0,18.0,0.0,0.0,0.0,1.6,77.0,6.0,0.0
1051.0,18.0,0.0,0.0,0.0,0.2,51.94,-1.0,0.0
1052.0,18.0,0.0,0.0,0.0,1.5,41.7,2.0,0.0
1053.0,18.0,0.0,0.0,0.0,1.4,39.28,4.0,0.0
1054.0,18.0,0.0,0.0,0.0,1.2,75.42,0.0,0.0
1055.0,18.0,0.0,0.0,0.0,1.4,83.92,7.0,0.0
1056.0,18.0,0.0,0.0,0.0,1.5,64.04,9.0,0.0
1057.0,18.0,0.0,0.0,0.0,0.3,73.62,5.0,0.0
1058.0,18.0,0.0,0.0,0.0,0.6,46.89,6.0,0.0
1059.0,18.0,0.0,0.0,0.0,1.2,46.94,9.0,0.0
1060.0,18.0,0.0,0.0,0.0,1.6,48.92,7.0,0.0
1061.0,18.0,0.0,0.0,0.0,2.1,63.77,0.0,0.0
1062.0,18.0,0.0,0.0,0.0,1.5,63.42,2.0,0.0
1063.0,18.0,0.0,0.0,0.0,1.6,53.79,3.0,0.0
1064.0,18.0,0.0,0.0,0.0,1.4,62.03,4.0,0.0
1065.0,18.0,0.0,0.0,0.0,1.7,58.46,4.0,0.0
1066.0,18.0,0.0,0.0,0.0,4.4,65.47,6.0,0.0
1067.0,18.0,0.0,0.0,0.0,1.4,52.75,-4.0,0.0
1068.0,18.0,0.0,0.0,0.0,0.7,48.77,-2.0,0.0
1069.0,18.0,0.0,0.0,0.0,3.2,42.95,-5.0,0.0
1070.0,18.0,0.0,0.0,0.0,3.6,64.03,-1.0,0.0
1071.0,18.0,0.0,0.0,0.0,3.0,43.65,0.0,0.0
1072.0,18.0,0.0,0.0,0.0,1.1,38.6,0.0,0.0
1073.0,18.0,0.0,0.0,0.0,2.0,34.33,0.0,0.0
1074.0,18.0,0.0,0.0,0.0,0.5,47.52,2.0,0.0
1075.0,18.0,0.0,0.0,0.0,2.0,60.93,3.0,0.0
1076.0,18.0,0.0,0.0,0.0,1.2,57.66,0.0,0.0
1077.0,18.0,0.0,0.0,0.0,1.0,60.0,-5.0,0.0
1078.0,18.0,0.0,0.0,0.0,2.7,42.75,1.0,0.0
1079.0,18.0,0.0,0.0,0.0,1.2,63.85,0.0,0.0
1080.0,18.0,0.0,0.0,0.0,0.7,56.48,-2.0,0.0
1081.0,18.0,0.0,0.0,0.0,0.9,65.72,1.0,0.0
1082.0,18.0,0.0,0.0,0.0,1.5,63.5,0.0,0.0
1083.0,18.0,0.0,0.0,0.0,1.8,49.75,1.0,0.0
1084.0,18.0,0.0,0.0,0.0,2.0,71.94,-7.0,0.0
1085.0,18.0,0.0,0.0,0.0,0.6,60.72,-3.0,0.0
1086.0,18.0,0.0,0.0,0.0,2.2,70.87,-2.0,0.0
1087.0,18.0,0.0,0.0,0.0,1.6,46.29,-4.0,0.0
1088.0,18.0,0.0,0.0,0.0,1.8,78.47,-3.0,0.0
1089.0,18.0,0.0,0.0,0.0,0.4,84.17,-7.0,0.0
1090.0,18.0,0.0,0.0,0.0,2.7,57.58,0.0,0.0
1091.0,18.0,0.0,0.0,0.0,2.2,68.97,-1.0,0.0
1092.0,18.0,0.0,0.0,0.0,1.2,50.32,1.0,0.0
1093.0,18.0,0.0,0.0,0.0,4.1,49.07,1.0,0.0
1094.0,18.0,0.0,0.0,0.0,0.8,70.99,-3.0,0.0
0.0,18.0,30.0,0.0,0.0,2.2,76.44,-8.0,0.0
1.0,18.0,30.0,0.0,0.0,1.5,73.6,-6.0,0.0
2.0,18.0,30.0,0.0,0.0,1.7,85.26,-10.0,0.0
3.0,18.0,30.0,0.0,0.0,1.7,66.99,-3.0,0.0
4.0,18.0,30.0,0.0,0.0,3.7,80.93,3.0,0.0
5.0,18.0,30.0,0.0,0.0,2.7,87.12,1.0,0.0
6.0,18.0,30.0,0.0,0.0,2.6,77.52,-1.0,0.0
7.0,18.0,30.0,0.0,0.0,1.3,97.21,-2.0,0.0
8.0,18.0,30.0,0.0,0.0,1.8,85.87,-2.0,0.0
9.0,18.0,30.0,0.0,0.0,1.2,84.37,0.0,0.0
10.0,18.0,30.0,0.0,0.0,0.6,93.49,0.0,0.0
11.0,18.0,30.0,0.0,0.0,1.0,85.33,-4.0,0.0
12.0,18.0,30.0,0.0,0.0,2.7,89.43,-4.0,0.0
13.0,18.0,30.0,0.0,0.0,1.8,70.42,-3.0,0.0
14.0,18.0,30.0,0.0,0.0,2.0,61.39,-1.0,0.0
15.0,18.0,30.0,0.0,0.0,2.2,58.78,1.0,0.0
16.0,18.0,30.0,0.0,0.0,4.5,60.34,-2.0,0.0
17.0,18.0,30.0,0.0,0.0,2.4,79.82,0.0,0.0
18.0,18.0,30.0,0.0,0.0,1.1,74.72,0.0,0.0
19.0,18.0,30.0,0.0,0.0,1.1,63.15,-4.0,0.0
20.0,18.0,30.0,0.0,0.0,2.1,69.58,-7.0,0.0
21.0,18.0,30.0,0.0,0.0,3.2,59.3,-7.0,0.0
22.0,18.0,30.0,0.0,0.0,1.1,84.27,-2.0,0.0
23.0,18.0,30.0,0.0,0.0,6.0,67.15,1.0,0.0
24.0,18.0,30.0,0.0,0.0,3.3,80.13,1.0,0.0
25.0,18.0,30.0,0.0,0.0,1.9,57.1,3.0,0.0
26.0,18.0,30.0,0.0,0.0,3.0,69.83,3.0,0.0
27.0,18.0,30.0,0.0,0.0,1.4,75.66,0.0,0.0
28.0,18.0,30.0,0.0,0.0,3.0,78.99,0.0,0.0
29.0,18.0,30.0,0.0,0.0,1.0,84.85,0.0,0.0
30.0,18.0,30.0,0.0,0.0,1.0,98.62,-2.0,0.0
31.0,18.0,30.0,0.0,0.0,0.9,66.52,-6.0,0.0
32.0,18.0,30.0,0.0,0.0,1.6,71.03,0.0,0.0
33.0,18.0,30.0,0.0,0.0,1.1,71.98,3.0,0.0
34.0,18.0,30.0,0.0,0.0,0.9,81.48,-1.0,0.0
35.0,18.0,30.0,0.0,0.0,3.4,78.63,2.0,0.0
36.0,18.0,30.0,0.0,0.0,3.3,69.48,4.0,0.0
37.0,18.0,30.0,0.0,0.0,2.9,66.52,4.0,0.0
38.0,18.0,30.0,0.0,0.0,0.5,72.26,3.0,0.0
39.0,18.0,30.0,0.0,0.0,1.8,84.25,4.0,0.0
40.0,18.0,30.0,0.0,0.0,1.5,89.18,2.0,0.0
41.0,18.0,30.0,0.0,0.0,0.9,66.53,0.0,0.0
42.0,18.0,30.0,0.0,0.0,1.3,64.76,2.0,0.0
43.0,18.0,30.0,0.0,0.0,0.6,56.77,4.0,0.0
44.0,18.0,30.0,0.0,0.0,1.5,56.91,6.0,0.0
45.0,18.0,30.0,0.0,0.0,3.6,78.9,-2.0,0.0
46.0,18.0,30.0,0.0,0.0,1.9,76.25,-6.0,0.0
47.0,18.0,30.0,0.0,0.0,2.3,53.28,-5.0,0.0
48.0,18.0,30.0,0.0,0.0,1.0,62.85,0.0,0.0
49.0,18.0,30.0,0.0,0.0,1.1,64.64,2.0,0.0
50.0,18.0,30.0,0.0,0.0,1.6,77.45,-1.0,0.0
51.0,18.0,30.0,0.0,0.0,6.0,89.06,-6.0,0.0
52.0,18.0,30.0,0.0,0.0,3.0,69.92,-11.0,0.0
53.0,18.0,30.0,0.0,0.0,1.4,75.32,-8.0,0.0
54.0,18.0,30.0,0.0,0.0,1.1,68.81,-2.0,0.0
55.0,18.0,30.0,0.0,0.0,3.3,81.16,-5.0,0.0
56.0,18.0,30.0,0.0,0.0,3.5,76.31,-9.0,0.0
57.0,18.0,30.0,0.0,0.0,1.9,75.17,-8.0,0.0
58.0,18.0,30.0,0.0,0.0,1.6,77.59,-7.0,0.0
59.0,18.0,30.0,0.0,0.0,2.5,84.79,-4.0,0.0
60.0,18.0,30.0,0.0,0.0,4.4,100.0,1.0,0.0
61.0,18.0,30.0,0.0,0.0,0.7,79.67,-4.0,0.0
62.0,18.0,30.0,0.0,0.0,2.5,58.0,-9.0,0.0
63.0,18.0,30.0,0.0,0.0,1.9,70.41,-2.0,0.0
64.0,18.0,30.0,0.0,0.0,0.7,65.98,0.0,0.0
65.0,18.0,30.0,0.0,0.0,1.4,74.75,0.0,0.0
66.0,18.0,30.0,0.0,0.0,1.7,71.74,1.0,0.0
67.0,18.0,30.0,0.0,0.0,1.1,64.48,1.0,0.0
68.0,18.0,30.0,0.0,0.0,0.9,53.46,3.0,0.0
69.0,18.0,30.0,0.0,0.0,1.4,66.03,5.0,0.0
70.0,18.0,30.0,0.0,0.0,1.4,72.34,5.0,0.0
71.0,18.0,30.0,0.0,0.0,1.1,72.01,4.0,0.0
72.0,18.0,30.0,0.0,0.0,1.7,54.22,6.0,0.0
73.0,18.0,30.0,0.0,0.0,2.4,43.5,11.0,0.0
74.0,18.0,30.0,0.0,0.0,3.8,67.63,10.0,0.0
75.0,18.0,30.0,0.0,0.0,2.9,78.17,6.0,0.0
76.0,18.0,30.0,0.0,0.0,1.2,97.86,7.0,0.0
77.0,18.0,30.0,0.0,0.0,0.9,92.19,1.0,0.0
78.0,18.0,30.0,0.0,0.0,1.3,42.15,6.0,0.0
79.0,18.0,30.0,0.0,0.0,0.4,56.14,8.0,0.0
80.0,18.0,30.0,0.0,0.0,1.6,61.98,9.0,0.0
81.0,18.0,30.0,0.0,0.0,2.0,64.73,7.0,0.0
82.0,18.0,30.0,0.0,0.0,1.0,64.65,5.0,0.0
83.0,18.0,30.0,0.0,0.0,0.7,69.55,0.0,0.0
84.0,18.0,30.0,0.0,0.0,1.6,76.23,5.0,0.0
85.0,18.0,30.0,0.0,0.0,1.1,75.01,8.0,0.0
86.0,18.0,30.0,0.0,0.0,2.4,58.36,10.0,0.0
87.0,18.0,30.0,0.0,0.0,1.7,45.67,8.0,0.0
88.0,18.0,30.0,0.0,0.0,0.7,55.03,9.0,0.0
89.0,18.0,30.0,0.0,0.0,0.4,48.54,12.0,0.0
90.0,18.0,30.0,0.0,0.0,0.6,64.55,8.0,0.0
91.0,18.0,30.0,0.0,0.0,4.7,73.58,0.0,0.0
92.0,18.0,30.0,0.0,0.0,1.7,57.99,0.0,0.0
93.0,18.0,30.0,0.0,0.0,0.7,52.36,5.0,0.0
94.0,18.0,30.0,0.0,0.0,1.2,50.07,8.0,0.0
95.0,18.0,30.0,0.0,0.0,1.3,47.09,9.0,0.0
96.0,18.0,30.0,0.0,0.0,1.9,52.34,7.0,0.0
97.0,18.0,30.0,0.0,0.0,2.7,59.01,5.0,0.0
98.0,18.0,30.0,0.0,0.0,2.1,56.72,3.0,0.0
99.0,18.0,30.0,0.0,0.0,0.7,62.42,7.0,0.0
100.0,18.0,30.0,0.0,0.0,1.2,51.93,9.0,0.0
101.0,18.0,30.0,0.0,0.0,1.6,41.92,6.0,0.0
102.0,18.0,30.0,0.0,0.0,4.9,42.14,9.0,0.0
103.0,18.0,30.0,0.0,0.0,3.8,38.55,12.0,0.0
104.0,18.0,30.0,0.0,0.0,6.4,68.18,3.0,0.0
105.0,18.0,30.0,0.0,0.0,3.7,97.24,0.0,0.0
106.0,18.0,30.0,7.0,0.0,1.2,82.2,-1.0,0.656942362
107.0,18.0,30.0,0.0,0.0,1.4,87.3,1.0,0.0
108.0,18.0,30.0,8.0,0.0,1.8,82.36,2.0,0.7507665179999999
109.0,18.0,30.0,15.0,0.0,0.8,81.83,4.0,1.40765628
110.0,18.0,30.0,0.0,0.0,1.7,66.85,9.0,0.0
111.0,18.0,30.0,0.0,0.0,1.1,77.2,9.0,0.0
112.0,18.0,30.0,6.0,0.0,1.3,68.06,9.0,0.563031571
113.0,18.0,30.0,12.0,0.0,1.8,79.0,7.0,1.126087895
114.0,18.0,30.0,4.0,0.0,1.2,84.3,8.0,0.375358506
115.0,18.0,30.0,15.0,0.0,3.3,100.0,3.0,1.407671751
116.0,18.0,30.0,28.0,0.0,1.2,94.47,4.0,2.627625056
117.0,18.0,30.0,20.0,208.0,1.4,70.37,7.0,3.002901052
118.0,18.0,30.0,19.0,266.0,0.9,56.01,13.0,3.284206437
119.0,18.0,30.0,1.0,0.0,2.5,74.32,13.0,0.09383447
120.0,18.0,30.0,24.0,128.0,0.7,80.85,11.0,3.002769036
121.0,18.0,30.0,8.0,0.0,1.7,82.25,11.0,0.750692259
122.0,18.0,30.0,26.0,79.0,1.3,96.64,9.0,3.002835044
123.0,18.0,30.0,25.0,14.0,2.5,89.13,9.0,2.439803473
124.0,18.0,30.0,22.0,0.0,1.9,100.0,7.0,2.0644944730000003
125.0,18.0,30.0,11.0,0.0,1.0,92.77,10.0,1.032213201
126.0,18.0,30.0,2.0,0.0,1.4,89.37,8.0,0.187679253
127.0,18.0,30.0,9.0,0.0,4.2,100.0,8.0,0.8445566390000001
128.0,18.0,30.0,16.0,0.0,6.8,94.69,0.0,1.50156604
129.0,18.0,30.0,36.0,170.0,2.4,85.02,1.0,4.880035999
130.0,18.0,30.0,29.0,355.0,1.8,76.08,6.0,5.818184734
131.0,18.0,30.0,33.0,33.0,2.1,84.16,11.0,3.378115166
132.0,18.0,30.0,34.0,266.0,1.2,95.55,8.0,5.63037759
133.0,18.0,30.0,33.0,2.0,1.5,83.25,11.0,3.096605568
134.0,18.0,30.0,28.0,0.0,1.1,74.49,9.0,2.627480664
135.0,18.0,30.0,36.0,31.0,3.3,90.95,5.0,3.753708825
136.0,18.0,30.0,40.0,138.0,1.0,81.82,10.0,5.161066006
137.0,18.0,30.0,9.0,0.0,3.0,82.72,8.0,0.8445566390000001
138.0,18.0,30.0,42.0,262.0,1.5,88.82,5.0,6.662833163999999
139.0,18.0,30.0,9.0,0.0,2.0,82.6,6.0,0.844575203
140.0,18.0,30.0,31.0,0.0,1.6,85.79,8.0,2.909028422
141.0,18.0,30.0,1.0,0.0,1.1,78.52,9.0,0.093838595
142.0,18.0,30.0,3.0,0.0,0.8,79.72,9.0,0.281515785
143.0,18.0,30.0,22.0,0.0,0.5,91.3,8.0,2.064471783
144.0,18.0,30.0,1.0,0.0,1.3,86.21,9.0,0.093838595
145.0,18.0,30.0,1.0,0.0,0.7,87.09,12.0,0.093835501
146.0,18.0,30.0,46.0,20.0,0.2,75.96,15.0,4.50395553
147.0,18.0,30.0,3.0,0.0,1.9,83.52,12.0,0.281506503
148.0,18.0,30.0,36.0,0.0,2.6,90.06,9.0,3.378189425
149.0,18.0,30.0,34.0,476.0,1.6,67.36,15.0,9.477073094
150.0,18.0,30.0,3.0,0.0,1.3,79.22,16.0,0.281494127
151.0,18.0,30.0,41.0,395.0,1.7,77.0,17.0,9.195373724
152.0,18.0,30.0,40.0,426.0,0.7,66.07,19.0,9.5704847
153.0,18.0,30.0,52.0,64.0,3.4,75.59,16.0,5.723713906
154.0,18.0,30.0,46.0,330.0,1.7,59.39,18.0,8.913784711
155.0,18.0,30.0,7.0,0.0,0.8,84.95,16.0,0.656819629
156.0,18.0,30.0,4.0,0.0,0.2,61.99,17.0,0.375321377
157.0,18.0,30.0,12.0,0.0,1.4,78.95,15.0,1.125988883
158.0,18.0,30.0,38.0,481.0,1.0,66.56,19.0,10.50876751
159.0,18.0,30.0,58.0,125.0,0.5,69.59,19.0,7.224777666
160.0,18.0,30.0,4.0,0.0,1.3,84.38,16.0,0.375325502
161.0,18.0,30.0,34.0,0.0,3.0,100.0,12.0,3.190407034
162.0,18.0,30.0,36.0,537.0,0.8,67.41,16.0,11.54125919
163.0,18.0,30.0,7.0,0.0,0.5,71.31,18.0,0.656805189
164.0,18.0,30.0,44.0,436.0,0.7,81.34,17.0,10.88431992
165.0,18.0,30.0,53.0,0.0,1.7,86.72,16.0,4.973062902
166.0,18.0,30.0,59.0,84.0,0.4,73.2,19.0,6.84946454
167.0,18.0,30.0,52.0,330.0,1.5,66.13,21.0,10.03940539
168.0,18.0,30.0,58.0,189.0,1.7,67.18,20.0,8.444452499999999
169.0,18.0,30.0,38.0,533.0,0.7,58.53,23.0,12.00949195
170.0,18.0,30.0,44.0,459.0,1.6,51.99,23.0,11.44654702
171.0,18.0,30.0,37.0,565.0,1.9,56.32,23.0,12.47861273
172.0,18.0,30.0,44.0,475.0,2.5,51.96,21.0,11.72827733
173.0,18.0,30.0,61.0,33.0,1.3,57.38,23.0,6.192394287999999
174.0,18.0,30.0,47.0,0.0,1.0,65.16,20.0,4.40988075
175.0,18.0,30.0,6.0,0.0,0.7,52.31,22.0,0.562951124
176.0,18.0,30.0,61.0,186.0,1.5,69.59,19.0,8.726030168
177.0,18.0,30.0,60.0,36.0,1.0,57.01,22.0,6.2862875460000005
178.0,18.0,30.0,50.0,0.0,1.9,68.21,21.0,4.691310931
179.0,18.0,30.0,46.0,445.0,1.0,63.14,22.0,11.54049803
180.0,18.0,30.0,49.0,0.0,0.9,60.93,23.0,4.597383638
181.0,18.0,30.0,55.0,275.0,1.2,71.76,20.0,9.5703795
182.0,18.0,30.0,65.0,183.0,1.5,77.23,20.0,9.10124325
183.0,18.0,30.0,62.0,167.0,1.4,68.78,21.0,8.538185895
