Day,DHI,DNI,WS,RH,T,TARGET,target1,target2
994,229,15,5.6,25.72,23,22.61162157,22.61162157,22.61162157
994,323,431,6.1,24.01,24,60.70356155,60.70356155,60.70356155
994,299,474,6.4,24.0,24,62.20473154,62.20473154,62.20473154
994,79,973,6.7,23.99,25,77.59087101,77.59087101,77.59087101
994,370,323,6.9,23.98,25,57.79440937,57.79440937,57.79440937
994,52,0,7.1,22.55,25,4.878748843,4.878748843,4.878748843
994,34,0,7.0,23.94,25,3.189951166,3.189951166,3.189951166
994,321,115,6.9,23.73,25,37.15354888,37.15354888,37.15354888
994,283,122,6.6,25.21,24,33.40103232,33.40103232,33.40103232
994,236,269,6.3,24.89,24,35.46514106,35.46514106,35.46514106
994,193,267,5.6,26.47,23,29.36696079,29.36696079,29.36696079
994,150,253,5.0,27.19,22,22.7995205,22.7995205,22.7995205
994,106,235,3.4,30.78,20,15.9506325,15.9506325,15.9506325
994,65,189,1.8,41.75,19,9.195171575,9.195171575,9.195171575
994,26,107,1.2,47.44,17,3.284062044,3.284062044,3.284062044
994,0,0,0.7,53.3,16,0.0,0.0,0.0
994,0,0,1.6,60.75,14,0.0,0.0,0.0
994,0,0,2.5,65.36,13,0.0,0.0,0.0
994,0,0,2.8,69.89,12,0.0,0.0,0.0
994,0,0,3.1,71.65,12,0.0,0.0,0.0
994,0,0,2.9,76.62,11,0.0,0.0,0.0
994,0,0,2.7,78.59,11,0.0,0.0,0.0
994,0,0,2.2,78.58,10,0.0,0.0,0.0
994,0,0,1.7,81.34,10,0.0,0.0,0.0
994,0,0,1.4,87.01,10,0.0,0.0,0.0
994,0,0,1.1,88.1,10,0.0,0.0,0.0
994,0,0,1.0,94.3,9,0.0,0.0,0.0
995,0,0,1.0,94.77,9,0.0,0.0,0.0
995,0,0,1.1,94.75,9,0.0,0.0,0.0
995,0,0,1.2,94.97,9,0.0,0.0,0.0
995,0,0,1.1,100.0,8,0.0,0.0,0.0
995,0,0,1.1,100.0,8,0.0,0.0,0.0
995,0,0,0.8,100.0,8,0.0,0.0,0.0
995,0,0,0.5,100.0,8,0.0,0.0,0.0
995,0,0,0.4,100.0,8,0.0,0.0,0.0
995,0,0,0.4,100.0,8,0.0,0.0,0.0
995,0,0,0.5,100.0,8,0.0,0.0,0.0
995,0,0,0.6,99.29,8,0.0,0.0,0.0
995,0,0,0.6,99.29,8,0.0,0.0,0.0
995,4,0,0.6,100.0,8,0.375358506,0.375358506,0.375358506
995,31,0,0.8,93.99,9,2.9089964489999995,2.9089964489999995,2.9089964489999995
995,66,0,1.1,91.0,10,6.193279208,6.193279208,6.193279208
995,104,2,1.4,85.07,11,9.852835899,9.852835899,9.852835899
995,138,10,1.7,81.52,12,13.32464114,13.32464114,13.32464114
995,171,16,2.2,76.27,13,16.70253559,16.70253559,16.70253559
995,183,12,2.7,70.72,14,17.82835327,17.82835327,17.82835327
995,97,0,2.8,70.68,14,9.10184351,9.10184351,9.10184351
995,153,7,3.0,65.1,15,14.82552029,14.82552029,14.82552029
995,249,18,3.1,60.94,16,24.58382038,24.58382038,24.58382038
995,154,8,3.3,56.31,17,15.1066854,15.1066854,15.1066854
995,119,2,4.4,60.06,16,11.35359644,11.35359644,11.35359644
995,119,3,5.5,61.49,16,11.35359644,11.35359644,11.35359644
995,90,0,5.1,65.58,15,8.444916618999999,8.444916618999999,8.444916618999999
995,86,0,4.8,75.08,14,8.06967569,8.06967569,8.06967569
995,82,0,4.4,75.07,13,7.694426508999999,7.694426508999999,7.694426508999999
995,18,0,4.0,78.48,13,1.689020453,1.689020453,1.689020453
995,27,0,3.7,83.84,13,2.53353068,2.53353068,2.53353068
995,51,0,3.5,85.06,13,4.785557951,4.785557951,4.785557951
995,31,0,3.3,90.93,12,2.9089005310000005,2.9089005310000005,2.9089005310000005
995,6,0,3.2,90.66,12,0.563013006,0.563013006,0.563013006
995,4,0,3.2,96.95,11,0.37534613,0.37534613,0.37534613
995,2,0,3.3,99.96,10,0.187675128,0.187675128,0.187675128
995,0,0,3.0,100.0,9,0.0,0.0,0.0
995,0,0,2.8,100.0,8,0.0,0.0,0.0
995,0,0,2.9,100.0,7,0.0,0.0,0.0
995,0,0,3.0,100.0,6,0.0,0.0,0.0
995,0,0,2.7,100.0,5,0.0,0.0,0.0
995,0,0,2.5,100.0,5,0.0,0.0,0.0
995,0,0,2.0,100.0,4,0.0,0.0,0.0
995,0,0,1.6,98.7,4,0.0,0.0,0.0
995,0,0,1.5,100.0,4,0.0,0.0,0.0
995,0,0,1.5,100.0,4,0.0,0.0,0.0
995,0,0,1.5,100.0,4,0.0,0.0,0.0
995,0,0,1.5,100.0,4,0.0,0.0,0.0
995,0,0,1.5,100.0,3,0.0,0.0,0.0
996,0,0,1.5,100.0,3,0.0,0.0,0.0
996,0,0,1.3,100.0,3,0.0,0.0,0.0
996,0,0,1.2,100.0,3,0.0,0.0,0.0
996,0,0,0.7,100.0,3,0.0,0.0,0.0
996,0,0,0.2,100.0,3,0.0,0.0,0.0
996,0,0,0.3,100.0,3,0.0,0.0,0.0
996,0,0,0.4,96.48,3,0.0,0.0,0.0
996,0,0,0.4,96.48,3,0.0,0.0,0.0
996,0,0,0.4,96.61,3,0.0,0.0,0.0
996,0,0,0.5,96.62,3,0.0,0.0,0.0
996,0,0,0.7,96.45,3,0.0,0.0,0.0
996,0,0,0.8,96.48,3,0.0,0.0,0.0
996,0,0,1.0,99.09,4,0.0,0.0,0.0
996,37,373,1.3,92.32,5,7.601260371,7.601260371,7.601260371
996,59,540,1.6,92.97,6,16.42229562,16.42229562,16.42229562
996,58,0,1.9,92.98,6,5.442817977000001,5.442817977000001,5.442817977000001
996,78,0,2.3,90.41,7,7.319571314,7.319571314,7.319571314
996,138,2,2.4,90.41,7,13.1376921,13.1376921,13.1376921
996,54,0,2.6,82.92,8,5.067339831,5.067339831,5.067339831
996,43,0,2.7,77.41,9,4.03505959,4.03505959,4.03505959
996,33,0,2.8,70.33,10,3.096639604,3.096639604,3.096639604
996,88,0,2.9,65.71,11,8.257614849,8.257614849,8.257614849
996,101,0,3.1,59.2,12,9.477385601,9.477385601,9.477385601
996,192,12,3.3,55.37,13,18.86072839,18.86072839,18.86072839
996,179,11,3.6,49.38,14,17.64068639,17.64068639,17.64068639
996,71,0,3.9,49.36,14,6.662174116,6.662174116,6.662174116
996,105,0,4.2,43.5,15,9.852402722,9.852402722,9.852402722
996,36,0,4.4,43.49,15,3.377966648,3.377966648,3.377966648
996,98,0,4.7,39.09,16,9.195474799,9.195474799,9.195474799
996,43,0,4.8,41.71,15,4.034793496,4.034793496,4.034793496
996,37,0,4.9,41.75,15,3.471799054,3.471799054,3.471799054
996,25,0,4.7,44.58,14,2.345835956,2.345835956,2.345835956
996,43,0,4.5,46.51,14,4.034837845,4.034837845,4.034837845
996,29,0,3.7,53.12,12,2.721229529,2.721229529,2.721229529
996,16,0,2.9,65.02,11,1.501384518,1.501384518,1.501384518
996,5,0,2.4,74.52,9,0.469192976,0.469192976,0.469192976
996,0,0,1.9,83.88,8,0.0,0.0,0.0
996,0,0,1.6,89.95,7,0.0,0.0,0.0
996,0,0,1.3,91.44,7,0.0,0.0,0.0
996,0,0,1.0,98.08,6,0.0,0.0,0.0
996,0,0,0.8,97.38,6,0.0,0.0,0.0
996,0,0,1.0,100.0,5,0.0,0.0,0.0
996,0,0,1.2,100.0,5,0.0,0.0,0.0
996,0,0,1.3,100.0,5,0.0,0.0,0.0
996,0,0,1.5,100.0,5,0.0,0.0,0.0
996,0,0,1.6,100.0,4,0.0,0.0,0.0
996,0,0,1.7,100.0,4,0.0,0.0,0.0
996,0,0,1.7,100.0,4,0.0,0.0,0.0
997,0,0,1.7,100.0,4,0.0,0.0,0.0
997,0,0,1.6,100.0,3,0.0,0.0,0.0
997,0,0,1.5,100.0,3,0.0,0.0,0.0
997,0,0,1.5,100.0,3,0.0,0.0,0.0
997,0,0,1.5,100.0,3,0.0,0.0,0.0
997,0,0,1.5,100.0,3,0.0,0.0,0.0
997,0,0,1.5,100.0,3,0.0,0.0,0.0
997,0,0,1.4,100.0,3,0.0,0.0,0.0
997,0,0,1.4,99.66,3,0.0,0.0,0.0
997,0,0,1.4,99.66,3,0.0,0.0,0.0
997,0,0,1.5,98.01,3,0.0,0.0,0.0
997,0,0,1.6,98.0,3,0.0,0.0,0.0
997,0,0,1.7,92.62,3,0.0,0.0,0.0
997,42,293,1.5,86.27,4,7.132125152,7.132125152,7.132125152
997,64,502,1.4,83.7,5,16.04710523,16.04710523,16.04710523
997,106,6,1.2,78.06,6,10.13490244,10.13490244,10.13490244
997,142,16,1.0,68.5,8,13.88826472,13.88826472,13.88826472
997,71,0,1.2,63.95,8,6.662613482,6.662613482,6.662613482
997,67,0,1.5,56.7,9,6.287185872999999,6.287185872999999,6.287185872999999
997,134,3,1.5,52.98,10,12.66807111,12.66807111,12.66807111
997,169,8,1.6,47.06,11,16.42139317,16.42139317,16.42139317
997,143,6,1.6,47.03,12,13.79381865,13.79381865,13.79381865
997,119,2,1.6,42.99,13,11.26013636,11.26013636,11.26013636
997,190,11,1.5,42.97,13,18.67305946,18.67305946,18.67305946
997,221,14,1.5,39.29,14,21.76935767,21.76935767,21.76935767
997,217,14,1.8,39.29,14,21.39402392,21.39402392,21.39402392
997,67,0,2.2,35.99,15,6.286771261,6.286771261,6.286771261
997,42,0,2.4,35.99,15,3.940961089,3.940961089,3.940961089
997,83,0,2.7,36.01,15,7.788089771,7.788089771,7.788089771
997,15,0,2.8,38.45,14,1.407501574,1.407501574,1.407501574
997,9,0,3.0,38.78,14,0.8445009440000001,0.8445009440000001,0.8445009440000001
997,34,0,3.1,41.43,13,3.190371967,3.190371967,3.190371967
997,57,0,3.2,42.25,13,5.348564768999999,5.348564768999999,5.348564768999999
997,39,0,2.8,48.31,11,3.659624763,3.659624763,3.659624763
997,21,0,2.5,57.25,10,1.970588839,1.970588839,1.970588839
997,6,0,1.9,65.69,8,0.563037759,0.563037759,0.563037759
997,0,0,1.3,74.45,6,0.0,0.0,0.0
997,0,0,1.0,79.88,5,0.0,0.0,0.0
997,0,0,0.8,85.59,5,0.0,0.0,0.0
997,0,0,0.6,85.61,4,0.0,0.0,0.0
997,0,0,0.4,84.51,4,0.0,0.0,0.0
997,0,0,0.4,90.73,4,0.0,0.0,0.0
997,0,0,0.5,89.1,4,0.0,0.0,0.0
997,0,0,0.6,95.71,3,0.0,0.0,0.0
997,0,0,0.8,92.51,3,0.0,0.0,0.0
997,0,0,0.9,99.44,2,0.0,0.0,0.0
997,0,0,1.0,94.71,2,0.0,0.0,0.0
997,0,0,1.0,94.71,2,0.0,0.0,0.0
998,0,0,1.0,89.83,2,0.0,0.0,0.0
998,0,0,1.0,89.83,1,0.0,0.0,0.0
998,0,0,1.1,85.38,1,0.0,0.0,0.0
998,0,0,1.1,85.37,1,0.0,0.0,0.0
998,0,0,1.1,80.89,1,0.0,0.0,0.0
998,0,0,1.1,80.89,1,0.0,0.0,0.0
998,0,0,1.2,75.78,1,0.0,0.0,0.0
998,0,0,1.2,75.79,0,0.0,0.0,0.0
998,0,0,1.2,70.84,0,0.0,0.0,0.0
998,0,0,1.2,70.86,0,0.0,0.0,0.0
998,0,0,1.2,72.29,0,0.0,0.0,0.0
998,0,0,1.1,67.24,1,0.0,0.0,0.0
998,0,0,1.1,69.67,2,0.0,0.0,0.0
998,31,467,1.1,60.36,4,7.789031416,7.789031416,7.789031416
998,46,645,1.1,54.65,6,16.98534575,16.98534575,16.98534575
998,107,11,1.2,50.97,7,10.32247237,10.32247237,10.32247237
998,142,18,1.4,47.13,9,14.07578927,14.07578927,14.07578927
998,182,28,1.3,44.02,10,18.29832493,18.29832493,18.29832493
998,200,20,1.3,38.11,11,19.79950833,19.79950833,19.79950833
998,290,99,1.2,35.65,12,32.93626085,32.93626085,32.93626085
998,306,66,1.2,31.99,14,32.84170339,32.84170339,32.84170339
998,325,60,1.4,29.95,15,34.43649332,34.43649332,34.43649332
998,374,207,1.7,26.96,16,49.35530351,49.35530351,49.35530351
998,307,31,2.1,26.95,16,31.05818529,31.05818529,31.05818529
998,371,85,2.6,24.99,17,40.81619969,40.81619969,40.81619969
998,339,52,3.0,24.98,17,35.46787008,35.46787008,35.46787008
998,324,54,3.5,24.01,18,34.06004053,34.06004053,34.06004053
998,305,54,3.8,24.01,18,32.08962496,32.08962496,32.08962496
998,279,51,4.2,25.63,18,29.18091627,29.18091627,29.18091627
998,10,0,4.3,27.33,17,0.938303441,0.938303441,0.938303441
998,8,0,4.5,30.38,16,0.7506510040000001,0.7506510040000001,0.7506510040000001
998,7,0,4.2,34.6,15,0.656826848,0.656826848,0.656826848
998,5,0,4.0,41.69,14,0.469167191,0.469167191,0.469167191
998,3,0,3.1,44.56,12,0.281506503,0.281506503,0.281506503
998,1,0,2.3,54.81,11,0.093836532,0.093836532,0.093836532
998,0,0,1.7,62.74,10,0.0,0.0,0.0
998,0,0,1.2,72.44,9,0.0,0.0,0.0
998,0,0,1.1,77.62,8,0.0,0.0,0.0
998,0,0,1.1,80.28,8,0.0,0.0,0.0
998,0,0,1.1,80.29,7,0.0,0.0,0.0
998,0,0,1.1,82.45,7,0.0,0.0,0.0
998,0,0,1.0,88.37,7,0.0,0.0,0.0
998,0,0,1.0,91.03,7,0.0,0.0,0.0
998,0,0,1.0,91.03,7,0.0,0.0,0.0
998,0,0,1.0,93.47,7,0.0,0.0,0.0
998,0,0,1.1,93.47,6,0.0,0.0,0.0
998,0,0,1.2,95.38,6,0.0,0.0,0.0
998,0,0,1.3,100.0,6,0.0,0.0,0.0
999,0,0,1.5,100.0,6,0.0,0.0,0.0
999,0,0,1.4,100.0,6,0.0,0.0,0.0
999,0,0,1.4,100.0,6,0.0,0.0,0.0
999,0,0,1.2,100.0,6,0.0,0.0,0.0
999,0,0,1.2,100.0,6,0.0,0.0,0.0
999,0,0,1.0,100.0,6,0.0,0.0,0.0
999,0,0,0.9,100.0,6,0.0,0.0,0.0
999,0,0,0.8,100.0,6,0.0,0.0,0.0
999,0,0,0.7,100.0,6,0.0,0.0,0.0
999,0,0,0.5,100.0,6,0.0,0.0,0.0
999,0,0,0.3,95.54,6,0.0,0.0,0.0
999,0,0,0.3,95.56,6,0.0,0.0,0.0
999,0,0,0.4,97.74,7,0.0,0.0,0.0
999,19,0,0.8,97.78,7,1.7829724999999998,1.7829724999999998,1.7829724999999998
999,45,0,1.3,96.6,8,4.222783193,4.222783193,4.222783193
999,74,0,1.8,90.19,8,6.944132361,6.944132361,6.944132361
999,102,0,2.3,87.04,9,9.571536703,9.571536703,9.571536703
999,30,0,2.7,87.06,10,2.8151269130000003,2.8151269130000003,2.8151269130000003
999,58,0,3.1,79.24,11,5.442518878,5.442518878,5.442518878
999,24,0,3.1,79.23,11,2.252076777,2.252076777,2.252076777
999,31,0,3.2,70.43,12,2.9089005310000005,2.9089005310000005,2.9089005310000005
999,51,0,3.3,70.41,12,4.785610551,4.785610551,4.785610551
999,54,0,3.4,64.47,13,5.06706136,5.06706136,5.06706136
999,186,11,3.5,64.46,13,18.20388711,18.20388711,18.20388711
999,118,2,3.6,63.86,13,11.16630189,11.16630189,11.16630189
999,203,12,3.5,63.86,12,19.98696171,19.98696171,19.98696171
999,117,1,3.4,64.49,12,11.07258912,11.07258912,11.07258912
999,17,0,3.3,68.91,11,1.59522105,1.59522105,1.59522105
999,14,0,3.2,70.07,11,1.313711453,1.313711453,1.313711453
999,51,0,3.1,74.92,11,4.7856631510000005,4.7856631510000005,4.7856631510000005
999,30,0,3.1,75.51,11,2.8150959710000003,2.8150959710000003,2.8150959710000003
999,81,0,2.9,80.78,10,7.600842664,7.600842664,7.600842664
999,61,0,2.7,81.26,10,5.724091389,5.724091389,5.724091389
999,41,0,2.3,86.97,9,3.8473824,3.8473824,3.8473824
999,21,0,1.9,88.26,9,1.970610498,1.970610498,1.970610498
999,5,0,1.5,94.53,8,0.469198133,0.469198133,0.469198133
999,0,0,1.1,95.56,8,0.0,0.0,0.0
999,0,0,1.1,95.58,7,0.0,0.0,0.0
999,0,0,1.2,95.42,7,0.0,0.0,0.0
999,0,0,1.2,100.0,7,0.0,0.0,0.0
999,0,0,1.2,100.0,7,0.0,0.0,0.0
999,0,0,1.1,100.0,7,0.0,0.0,0.0
999,0,0,1.0,100.0,7,0.0,0.0,0.0
999,0,0,0.9,100.0,7,0.0,0.0,0.0
999,0,0,0.9,100.0,7,0.0,0.0,0.0
999,0,0,1.0,100.0,7,0.0,0.0,0.0
999,0,0,1.1,100.0,7,0.0,0.0,0.0
999,0,0,1.1,100.0,6,0.0,0.0,0.0
1000,0,0,1.1,100.0,6,0.0,0.0,0.0
1000,0,0,1.1,100.0,6,0.0,0.0,0.0
1000,0,0,1.1,100.0,6,0.0,0.0,0.0
1000,0,0,1.3,100.0,6,0.0,0.0,0.0
1000,0,0,1.5,100.0,6,0.0,0.0,0.0
1000,0,0,1.7,100.0,5,0.0,0.0,0.0
1000,0,0,1.9,100.0,5,0.0,0.0,0.0
1000,0,0,1.9,100.0,5,0.0,0.0,0.0
1000,0,0,2.0,100.0,5,0.0,0.0,0.0
1000,0,0,1.9,100.0,5,0.0,0.0,0.0
1000,0,0,1.8,100.0,5,0.0,0.0,0.0
1000,0,0,1.8,100.0,5,0.0,0.0,0.0
1000,0,0,1.9,100.0,5,0.0,0.0,0.0
1000,35,25,2.3,100.0,5,3.566023384,3.566023384,3.566023384
1000,77,55,2.7,97.59,6,8.258068654,8.258068654,8.258068654
1000,120,72,3.1,91.01,6,13.23167818,13.23167818,13.23167818
1000,162,81,3.5,87.81,7,18.20508763,18.20508763,18.20508763
1000,157,10,3.7,87.8,8,15.20201949,15.20201949,15.20201949
1000,193,18,3.9,82.89,9,19.04923481,19.04923481,19.04923481
1000,221,493,3.7,77.41,10,48.60785802,48.60785802,48.60785802
1000,127,2,3.6,65.84,12,12.01094413,12.01094413,12.01094413
1000,204,12,3.4,61.58,13,19.98674203,19.98674203,19.98674203
1000,367,218,3.2,51.58,14,49.26255508,49.26255508,49.26255508
1000,198,12,3.2,51.56,15,19.51714063,19.51714063,19.51714063
1000,113,0,3.2,47.03,16,10.60294543,10.60294543,10.60294543
1000,113,0,3.3,47.02,16,10.69677681,10.69677681,10.69677681
1000,109,0,3.4,43.71,16,10.22761993,10.22761993,10.22761993
1000,103,0,3.4,46.61,16,9.664631677000001,9.664631677000001,9.664631677000001
1000,29,0,3.4,46.58,16,2.72110989,2.72110989,2.72110989
1000,25,0,3.3,49.7,15,2.345810172,2.345810172,2.345810172
1000,22,0,3.3,50.1,15,2.064312951,2.064312951,2.064312951
1000,150,423,3.1,53.49,14,30.68353431,30.68353431,30.68353431
1000,121,378,3.0,54.37,14,23.17685925,23.17685925,23.17685925
1000,84,336,2.5,62.08,12,15.48285767,15.48285767,15.48285767
1000,51,242,2.1,71.65,11,7.976105252000001,7.976105252000001,7.976105252000001
1000,20,0,2.0,76.66,10,1.876751275,1.876751275,1.876751275
1000,0,0,1.9,82.08,9,0.0,0.0,0.0
1000,0,0,1.9,87.94,8,0.0,0.0,0.0
1000,0,0,1.9,88.18,8,0.0,0.0,0.0
1000,0,0,1.5,94.53,7,0.0,0.0,0.0
1000,0,0,1.2,94.36,7,0.0,0.0,0.0
1000,0,0,0.9,100.0,6,0.0,0.0,0.0
1000,0,0,0.6,100.0,6,0.0,0.0,0.0
1000,0,0,0.6,100.0,5,0.0,0.0,0.0
1000,0,0,0.6,99.75,5,0.0,0.0,0.0
1000,0,0,0.7,100.0,5,0.0,0.0,0.0
1000,0,0,0.8,100.0,5,0.0,0.0,0.0
1000,0,0,0.8,100.0,4,0.0,0.0,0.0
1001,0,0,0.9,100.0,4,0.0,0.0,0.0
1001,0,0,0.9,100.0,4,0.0,0.0,0.0
1001,0,0,1.0,100.0,4,0.0,0.0,0.0
1001,0,0,0.9,100.0,3,0.0,0.0,0.0
1001,0,0,0.9,100.0,3,0.0,0.0,0.0
1001,0,0,0.8,100.0,3,0.0,0.0,0.0
1001,0,0,0.8,100.0,3,0.0,0.0,0.0
1001,0,0,0.9,100.0,3,0.0,0.0,0.0
1001,0,0,1.0,100.0,4,0.0,0.0,0.0
1001,0,0,1.3,100.0,4,0.0,0.0,0.0
1001,0,0,1.7,100.0,4,0.0,0.0,0.0
1001,0,0,1.8,100.0,4,0.0,0.0,0.0
1001,0,0,1.9,100.0,4,0.0,0.0,0.0
1001,34,311,1.8,95.61,5,6.193619561,6.193619561,6.193619561
1001,51,549,1.7,89.86,7,15.01450526,15.01450526,15.01450526
1001,77,0,1.6,83.84,8,7.225651241,7.225651241,7.225651241
1001,108,0,1.5,77.39,10,10.13445689,10.13445689,10.13445689
1001,105,0,1.4,72.32,11,9.852835899,9.852835899,9.852835899
1001,207,27,1.4,61.81,13,20.73741779,20.73741779,20.73741779
1001,222,22,1.2,57.84,14,22.14469143,22.14469143,22.14469143
1001,312,92,1.0,47.48,16,34.99910306,34.99910306,34.99910306
1001,317,58,0.8,44.49,17,33.49743285,33.49743285,33.49743285
1001,363,233,0.7,39.79,18,49.82336507,49.82336507,49.82336507
1001,359,81,0.4,39.77,18,39.31448204,39.31448204,39.31448204
1001,310,34,0.2,36.2,19,31.52630254,31.52630254,31.52630254
1001,350,322,0.4,36.19,19,54.8895446,54.8895446,54.8895446
1001,286,467,0.6,33.77,19,57.70439305,57.70439305,57.70439305
1001,302,364,0.8,35.96,19,51.23024163,51.23024163,51.23024163
1001,284,318,1.1,36.34,19,45.13140334,45.13140334,45.13140334
1001,265,123,1.2,38.72,18,31.33899046,31.33899046,31.33899046
1001,43,0,1.3,39.72,18,4.034660448,4.034660448,4.034660448
1001,35,0,1.1,42.34,17,3.284062044,3.284062044,3.284062044
1001,26,0,1.0,44.0,16,2.439615763,2.439615763,2.439615763
1001,17,0,0.6,50.08,14,1.59516845,1.59516845,1.59516845
1001,9,0,0.3,61.75,13,0.844510227,0.844510227,0.844510227
1001,2,0,0.1,70.51,12,0.187671002,0.187671002,0.187671002
1001,0,0,0.0,73.59,11,0.0,0.0,0.0
1001,0,0,0.3,78.77,10,0.0,0.0,0.0
1001,0,0,0.6,83.25,9,0.0,0.0,0.0
1001,0,0,0.7,89.17,8,0.0,0.0,0.0
1001,0,0,0.9,88.28,8,0.0,0.0,0.0
1001,0,0,0.9,94.59,7,0.0,0.0,0.0
1001,0,0,1.0,92.34,7,0.0,0.0,0.0
1001,0,0,1.0,92.32,7,0.0,0.0,0.0
1001,0,0,1.1,89.41,7,0.0,0.0,0.0
1001,0,0,1.1,95.85,6,0.0,0.0,0.0
1001,0,0,1.2,92.62,6,0.0,0.0,0.0
1001,0,0,1.2,92.59,6,0.0,0.0,0.0
1002,0,0,1.4,90.1,6,0.0,0.0,0.0
1002,0,0,1.5,90.09,6,0.0,0.0,0.0
1002,0,0,1.7,88.45,6,0.0,0.0,0.0
1002,0,0,1.8,88.43,6,0.0,0.0,0.0
1002,0,0,1.9,87.68,6,0.0,0.0,0.0
1002,0,0,1.9,87.67,5,0.0,0.0,0.0
1002,0,0,2.0,87.18,5,0.0,0.0,0.0
1002,0,0,2.0,93.53,5,0.0,0.0,0.0
1002,0,0,2.1,92.7,5,0.0,0.0,0.0
1002,0,0,2.2,92.7,5,0.0,0.0,0.0
1002,0,0,2.3,91.96,5,0.0,0.0,0.0
1002,0,0,2.5,91.96,5,0.0,0.0,0.0
1002,0,0,2.7,85.95,6,0.0,0.0,0.0
1002,28,433,3.3,74.79,8,6.662613482,6.662613482,6.662613482
1002,45,624,3.9,67.9,10,15.67087315,15.67087315,15.67087315
1002,55,740,3.5,59.34,12,25.24174977,25.24174977,25.24174977
1002,64,808,3.1,49.9,14,34.62453871,34.62453871,34.62453871
1002,71,857,2.7,43.79,15,43.53823679,43.53823679,43.53823679
1002,79,881,2.3,32.19,17,51.41902858,51.41902858,51.41902858
1002,83,905,2.4,32.18,18,58.36183253,58.36183253,58.36183253
1002,90,915,2.5,29.95,19,63.9908879,63.9908879,63.9908879
1002,216,659,2.9,29.93,19,62.77112024,62.77112024,62.77112024
1002,342,327,3.3,32.47,19,54.04509007,54.04509007,54.04509007
1002,373,134,3.6,34.58,18,44.19360631,44.19360631,44.19360631
1002,369,255,4.0,38.4,18,52.16909789,52.16909789,52.16909789
1002,370,184,4.0,38.38,18,47.19614431,47.19614431,47.19614431
1002,285,462,4.0,41.51,18,57.04822215,57.04822215,57.04822215
1002,323,100,3.5,44.23,17,36.50000386,36.50000386,36.50000386
1002,225,20,3.0,46.67,17,22.3316219,22.3316219,22.3316219
1002,230,392,3.0,49.77,16,42.03645622,42.03645622,42.03645622
1002,168,488,3.0,54.41,16,38.00170708,38.00170708,38.00170708
1002,137,468,3.2,58.06,15,30.77702946,30.77702946,30.77702946
1002,115,406,3.5,66.44,14,22.98919237,22.98919237,22.98919237
1002,81,348,2.6,70.95,13,15.10734961,15.10734961,15.10734961
1002,46,267,1.7,74.95,12,7.600675581,7.600675581,7.600675581
1002,16,0,1.4,80.14,11,1.501384518,1.501384518,1.501384518
1002,0,0,1.2,76.33,10,0.0,0.0,0.0
1002,0,0,1.2,81.65,9,0.0,0.0,0.0
1002,0,0,1.4,79.66,9,0.0,0.0,0.0
1002,0,0,1.4,85.27,9,0.0,0.0,0.0
1002,0,0,1.5,84.3,9,0.0,0.0,0.0
1002,0,0,1.6,84.29,9,0.0,0.0,0.0
1002,0,0,1.7,83.68,9,0.0,0.0,0.0
1002,0,0,1.7,89.6,8,0.0,0.0,0.0
1002,0,0,1.7,88.47,8,0.0,0.0,0.0
1002,0,0,1.7,88.44,8,0.0,0.0,0.0
1002,0,0,1.7,87.19,8,0.0,0.0,0.0
1002,0,0,1.8,93.41,7,0.0,0.0,0.0
1003,0,0,1.9,91.8,7,0.0,0.0,0.0
1003,0,0,2.0,91.76,6,0.0,0.0,0.0
1003,0,0,2.3,89.28,6,0.0,0.0,0.0
1003,0,0,2.6,95.69,6,0.0,0.0,0.0
1003,0,0,3.0,92.78,6,0.0,0.0,0.0
1003,0,0,3.2,92.74,6,0.0,0.0,0.0
1003,0,0,3.5,89.86,6,0.0,0.0,0.0
1003,0,0,3.5,89.84,5,0.0,0.0,0.0
1003,0,0,3.5,86.79,5,0.0,0.0,0.0
1003,0,0,3.5,93.12,5,0.0,0.0,0.0
1003,0,0,3.5,89.72,5,0.0,0.0,0.0
1003,0,0,3.6,89.71,5,0.0,0.0,0.0
1003,0,0,3.7,82.13,6,0.0,0.0,0.0
1003,29,371,3.9,76.59,7,6.099642762,6.099642762,6.099642762
1003,47,577,4.2,70.92,9,14.82649803,14.82649803,14.82649803
1003,59,701,4.0,61.91,11,24.39749842,24.39749842,24.39749842
1003,72,765,3.8,47.84,14,33.59237089,33.59237089,33.59237089
1003,80,821,3.8,44.79,15,42.50608031,42.50608031,42.50608031
1003,94,838,3.8,33.71,17,50.29306445,50.29306445,50.29306445
1003,99,868,3.9,33.69,17,57.4241706,57.4241706,57.4241706
1003,105,885,4.1,30.41,18,63.24095679,63.24095679,63.24095679
1003,302,392,4.4,30.39,18,53.48270827,53.48270827,53.48270827
1003,190,11,4.8,27.89,19,18.57799971,18.57799971,18.57799971
1003,369,120,5.3,27.87,19,42.78569631,42.78569631,42.78569631
1003,253,632,5.8,25.36,20,66.9926565,66.9926565,66.9926565
1003,299,468,6.1,25.35,19,59.58095867,59.58095867,59.58095867
1003,310,388,6.4,24.5,19,54.32657492,54.32657492,54.32657492
1003,267,446,6.3,26.09,19,52.63766585,52.63766585,52.63766585
1003,238,454,6.2,26.32,19,48.22773663,48.22773663,48.22773663
1003,250,285,5.7,28.05,18,38.18853029,38.18853029,38.18853029
1003,164,12,5.2,29.43,17,15.9511585,15.9511585,15.9511585
